,V5,MLII,symbol
359771,-0.375,1.755,
359772,-0.41,1.97,
359773,-0.385,2.175,N
359774,-0.305,2.275,
359775,-0.215,2.235,
359776,-0.095,2.045,
359777,0.03,1.66,
359778,0.115,1.15,
359779,0.13,0.675,
359780,0.0,0.38,
359781,-0.26,0.18,
359782,-0.525,0.055,
359783,-0.675,0.005,
359784,-0.705,0.005,
359785,-0.635,0.01,
359786,-0.56,-0.01,
359787,-0.46,-0.04,
359788,-0.39,-0.075,
359789,-0.33,-0.08,
359790,-0.29,-0.09,
359791,-0.29,-0.095,
359792,-0.26,-0.11,
359793,-0.25,-0.115,
359794,-0.27,-0.13,
359795,-0.27,-0.145,
359796,-0.27,-0.145,
359797,-0.23,-0.15,
359798,-0.235,-0.14,
359799,-0.235,-0.145,
359800,-0.245,-0.175,
359801,-0.245,-0.185,
359802,-0.24,-0.18,
359803,-0.22,-0.155,
359804,-0.2,-0.165,
359805,-0.2,-0.175,
359806,-0.21,-0.185,
359807,-0.22,-0.175,
359808,-0.225,-0.16,
359809,-0.21,-0.16,
359810,-0.19,-0.155,
359811,-0.205,-0.18,
359812,-0.19,-0.195,
359813,-0.205,-0.195,
359814,-0.19,-0.185,
359815,-0.175,-0.18,
359816,-0.16,-0.195,
359817,-0.165,-0.2,
359818,-0.19,-0.215,
359819,-0.19,-0.215,
359820,-0.19,-0.2,
359821,-0.16,-0.21,
359822,-0.16,-0.205,
359823,-0.15,-0.21,
359824,-0.16,-0.24,
359825,-0.19,-0.23,
359826,-0.185,-0.23,
359827,-0.155,-0.22,
359828,-0.15,-0.225,
359829,-0.15,-0.23,
359830,-0.155,-0.25,
359831,-0.175,-0.245,
359832,-0.17,-0.24,
359833,-0.145,-0.22,
359834,-0.13,-0.22,
359835,-0.135,-0.235,
359836,-0.14,-0.235,
359837,-0.145,-0.235,
359838,-0.145,-0.22,
359839,-0.12,-0.21,
359840,-0.105,-0.225,
359841,-0.11,-0.225,
359842,-0.135,-0.245,
359843,-0.135,-0.235,
359844,-0.13,-0.225,
359845,-0.1,-0.21,
359846,-0.08,-0.225,
359847,-0.08,-0.23,
359848,-0.095,-0.265,
359849,-0.11,-0.25,
359850,-0.1,-0.225,
359851,-0.08,-0.195,
359852,-0.065,-0.2,
359853,-0.06,-0.2,
359854,-0.07,-0.215,
359855,-0.08,-0.205,
359856,-0.065,-0.19,
359857,-0.055,-0.17,
359858,-0.05,-0.16,
359859,-0.045,-0.16,
359860,-0.05,-0.165,
359861,-0.03,-0.155,
359862,-0.015,-0.135,
359863,0.005,-0.12,
359864,0.015,-0.095,
359865,0.025,-0.11,
359866,0.02,-0.085,
359867,0.015,-0.055,
359868,0.025,-0.01,
359869,0.06,0.015,
359870,0.075,0.035,
359871,0.095,0.02,
359872,0.1,0.01,
359873,0.085,0.035,
359874,0.095,0.075,
359875,0.115,0.105,
359876,0.12,0.13,
359877,0.115,0.13,
359878,0.095,0.12,
359879,0.085,0.115,
359880,0.065,0.12,
359881,0.065,0.145,
359882,0.065,0.155,
359883,0.045,0.135,
359884,0.025,0.125,
359885,-0.015,0.1,
359886,-0.025,0.1,
359887,-0.035,0.095,
359888,-0.04,0.085,
359889,-0.065,0.065,
359890,-0.1,0.055,
359891,-0.12,0.05,
359892,-0.115,0.05,
359893,-0.12,0.065,
359894,-0.11,0.035,
359895,-0.13,0.025,
359896,-0.155,0.01,
359897,-0.16,-0.005,
359898,-0.16,0.005,
359899,-0.165,0.015,
359900,-0.145,0.005,
359901,-0.165,-0.005,
359902,-0.17,-0.025,
359903,-0.165,-0.02,
359904,-0.17,-0.015,
359905,-0.16,0.0,
359906,-0.155,-0.015,
359907,-0.175,-0.01,
359908,-0.185,-0.03,
359909,-0.2,-0.04,
359910,-0.195,-0.015,
359911,-0.205,-0.005,
359912,-0.185,-0.01,
359913,-0.19,-0.025,
359914,-0.205,-0.04,
359915,-0.215,-0.05,
359916,-0.215,-0.04,
359917,-0.21,-0.015,
359918,-0.195,-0.015,
359919,-0.2,-0.02,
359920,-0.215,-0.035,
359921,-0.225,-0.035,
359922,-0.22,-0.025,
359923,-0.205,-0.005,
359924,-0.2,-0.03,
359925,-0.205,-0.04,
359926,-0.22,-0.07,
359927,-0.215,-0.08,
359928,-0.22,-0.065,
359929,-0.21,-0.05,
359930,-0.2,-0.045,
359931,-0.2,-0.05,
359932,-0.22,-0.045,
359933,-0.235,-0.04,
359934,-0.215,-0.035,
359935,-0.2,-0.02,
359936,-0.195,-0.045,
359937,-0.21,-0.06,
359938,-0.225,-0.07,
359939,-0.255,-0.055,
359940,-0.24,-0.03,
359941,-0.21,-0.025,
359942,-0.2,-0.035,
359943,-0.2,-0.04,
359944,-0.215,-0.07,
359945,-0.21,-0.075,
359946,-0.215,-0.055,
359947,-0.2,-0.035,
359948,-0.19,-0.03,
359949,-0.195,-0.03,
359950,-0.21,-0.035,
359951,-0.22,-0.035,
359952,-0.225,-0.035,
359953,-0.205,-0.025,
359954,-0.205,-0.015,
359955,-0.205,-0.035,
359956,-0.225,-0.065,
359957,-0.235,-0.065,
359958,-0.25,-0.04,
359959,-0.225,-0.025,
359960,-0.22,-0.015,
359961,-0.225,-0.03,
359962,-0.23,-0.025,
359963,-0.245,-0.04,
359964,-0.24,-0.03,
359965,-0.225,-0.015,
359966,-0.215,-0.01,
359967,-0.22,-0.02,
359968,-0.245,-0.04,
359969,-0.245,-0.05,
359970,-0.245,-0.05,
359971,-0.245,-0.04,
359972,-0.23,-0.055,
359973,-0.225,-0.08,
359974,-0.24,-0.085,
359975,-0.25,-0.06,
359976,-0.25,-0.035,
359977,-0.26,-0.02,
359978,-0.225,-0.035,
359979,-0.23,-0.05,
359980,-0.25,-0.07,
359981,-0.265,-0.065,
359982,-0.26,-0.06,
359983,-0.255,-0.045,
359984,-0.24,-0.04,
359985,-0.24,-0.04,
359986,-0.28,-0.075,
359987,-0.285,-0.06,
359988,-0.28,-0.06,
359989,-0.27,-0.04,
359990,-0.26,-0.055,
359991,-0.265,-0.05,
359992,-0.27,-0.065,
359993,-0.285,-0.07,
359994,-0.28,-0.045,
359995,-0.26,-0.045,
359996,-0.255,-0.025,
359997,-0.265,-0.035,
359998,-0.27,-0.06,
359999,-0.285,-0.06,
360000,-0.295,-0.05,
360001,-0.28,-0.035,
360002,-0.265,-0.04,
360003,-0.26,-0.055,
360004,-0.26,-0.065,
360005,-0.275,-0.07,
360006,-0.27,-0.06,
360007,-0.275,-0.045,
360008,-0.265,-0.055,
360009,-0.265,-0.05,
360010,-0.275,-0.065,
360011,-0.29,-0.06,
360012,-0.28,-0.045,
360013,-0.275,-0.03,
360014,-0.24,-0.04,
360015,-0.235,-0.04,
360016,-0.24,-0.04,
360017,-0.26,-0.03,
360018,-0.255,-0.005,
360019,-0.235,0.0,
360020,-0.21,0.0,
360021,-0.205,-0.015,
360022,-0.22,-0.02,
360023,-0.245,-0.02,
360024,-0.23,-0.02,
360025,-0.22,-0.01,
360026,-0.2,0.0,
360027,-0.22,0.015,
360028,-0.235,0.005,
360029,-0.24,-0.005,
360030,-0.235,0.005,
360031,-0.22,-0.015,
360032,-0.215,-0.025,
360033,-0.23,-0.035,
360034,-0.265,-0.055,
360035,-0.28,-0.045,
360036,-0.285,-0.03,
360037,-0.27,0.0,
360038,-0.25,-0.01,
360039,-0.255,-0.015,
360040,-0.28,-0.03,
360041,-0.285,-0.03,
360042,-0.285,-0.01,
360043,-0.265,0.01,
360044,-0.26,0.0,
360045,-0.255,-0.015,
360046,-0.26,-0.02,
360047,-0.265,-0.03,
360048,-0.255,-0.025,
360049,-0.245,-0.025,
360050,-0.24,-0.045,
360051,-0.26,-0.05,
360052,-0.3,-0.07,
360053,-0.315,-0.055,
360054,-0.315,-0.045,
360055,-0.295,-0.025,
360056,-0.28,-0.04,
360057,-0.285,-0.045,
360058,-0.3,-0.065,
360059,-0.32,-0.06,
360060,-0.315,-0.06,
360061,-0.295,-0.035,
360062,-0.31,-0.035,
360063,-0.295,-0.045,
360064,-0.315,-0.065,
360065,-0.33,-0.075,
360066,-0.32,-0.075,
360067,-0.295,-0.06,
360068,-0.305,-0.055,
360069,-0.305,-0.065,
360070,-0.32,-0.075,
360071,-0.33,-0.07,
360072,-0.32,-0.05,
360073,-0.305,-0.035,
360074,-0.31,-0.03,
360075,-0.315,-0.045,
360076,-0.33,-0.06,
360077,-0.345,-0.035,
360078,-0.33,-0.03,
360079,-0.31,0.0,
360080,-0.29,-0.005,
360081,-0.29,-0.01,
360082,-0.3,-0.025,
360083,-0.3,0.01,
360084,-0.29,0.065,
360085,-0.285,0.12,
360086,-0.255,0.185,
360087,-0.23,0.255,
360088,-0.215,0.305,
360089,-0.19,0.385,
360090,-0.165,0.48,
360091,-0.17,0.625,
360092,-0.21,0.78,
360093,-0.27,0.93,
360094,-0.33,1.055,
360095,-0.355,1.195,
360096,-0.395,1.315,
360097,-0.46,1.445,
360098,-0.535,1.59,
360099,-0.605,1.775,
360100,-0.615,1.94,N
360101,-0.57,2.035,
360102,-0.485,2.03,
360103,-0.345,1.83,
360104,-0.215,1.44,
360105,-0.1,0.94,
360106,-0.08,0.51,
360107,-0.19,0.245,
360108,-0.36,0.1,
360109,-0.555,0.01,
360110,-0.66,-0.055,
360111,-0.695,-0.075,
360112,-0.685,-0.08,
360113,-0.655,-0.07,
360114,-0.61,-0.06,
360115,-0.51,-0.07,
360116,-0.405,-0.08,
360117,-0.33,-0.095,
360118,-0.315,-0.12,
360119,-0.315,-0.125,
360120,-0.305,-0.125,
360121,-0.285,-0.12,
360122,-0.265,-0.115,
360123,-0.27,-0.13,
360124,-0.28,-0.135,
360125,-0.295,-0.15,
360126,-0.29,-0.15,
360127,-0.255,-0.15,
360128,-0.25,-0.16,
360129,-0.24,-0.16,
360130,-0.255,-0.17,
360131,-0.25,-0.15,
360132,-0.24,-0.145,
360133,-0.215,-0.13,
360134,-0.215,-0.15,
360135,-0.205,-0.165,
360136,-0.225,-0.165,
360137,-0.235,-0.17,
360138,-0.235,-0.16,
360139,-0.215,-0.16,
360140,-0.205,-0.16,
360141,-0.195,-0.17,
360142,-0.225,-0.185,
360143,-0.225,-0.185,
360144,-0.225,-0.17,
360145,-0.215,-0.155,
360146,-0.18,-0.145,
360147,-0.19,-0.16,
360148,-0.195,-0.17,
360149,-0.205,-0.175,
360150,-0.205,-0.17,
360151,-0.195,-0.16,
360152,-0.18,-0.175,
360153,-0.195,-0.175,
360154,-0.2,-0.195,
360155,-0.215,-0.2,
360156,-0.215,-0.185,
360157,-0.195,-0.175,
360158,-0.17,-0.185,
360159,-0.18,-0.175,
360160,-0.19,-0.2,
360161,-0.195,-0.2,
360162,-0.19,-0.195,
360163,-0.16,-0.19,
360164,-0.16,-0.175,
360165,-0.165,-0.175,
360166,-0.175,-0.195,
360167,-0.18,-0.18,
360168,-0.165,-0.165,
360169,-0.165,-0.16,
360170,-0.155,-0.17,
360171,-0.155,-0.18,
360172,-0.165,-0.185,
360173,-0.17,-0.17,
360174,-0.16,-0.17,
360175,-0.15,-0.165,
360176,-0.13,-0.17,
360177,-0.155,-0.175,
360178,-0.185,-0.19,
360179,-0.175,-0.185,
360180,-0.165,-0.17,
360181,-0.14,-0.15,
360182,-0.12,-0.145,
360183,-0.13,-0.145,
360184,-0.135,-0.16,
360185,-0.135,-0.17,
360186,-0.115,-0.145,
360187,-0.1,-0.14,
360188,-0.1,-0.135,
360189,-0.09,-0.13,
360190,-0.1,-0.135,
360191,-0.095,-0.115,
360192,-0.09,-0.1,
360193,-0.065,-0.08,
360194,-0.055,-0.08,
360195,-0.06,-0.08,
360196,-0.045,-0.075,
360197,-0.055,-0.06,
360198,-0.05,-0.04,
360199,-0.025,-0.005,
360200,-0.015,0.01,
360201,-0.01,0.02,
360202,-0.01,0.01,
360203,-0.015,0.03,
360204,-0.005,0.06,
360205,0.01,0.095,
360206,0.02,0.1,
360207,0.015,0.11,
360208,0.0,0.11,
360209,-0.015,0.115,
360210,-0.015,0.155,
360211,0.005,0.15,
360212,0.0,0.14,
360213,-0.01,0.12,
360214,-0.03,0.11,
360215,-0.06,0.115,
360216,-0.07,0.13,
360217,-0.08,0.125,
360218,-0.075,0.125,
360219,-0.075,0.105,
360220,-0.095,0.1,
360221,-0.125,0.1,
360222,-0.135,0.105,
360223,-0.15,0.09,
360224,-0.15,0.085,
360225,-0.16,0.07,
360226,-0.185,0.055,
360227,-0.21,0.045,
360228,-0.2,0.035,
360229,-0.195,0.04,
360230,-0.19,0.045,
360231,-0.21,0.035,
360232,-0.225,0.015,
360233,-0.235,0.015,
360234,-0.235,0.03,
360235,-0.225,0.025,
360236,-0.225,0.015,
360237,-0.23,0.005,
360238,-0.265,0.005,
360239,-0.265,0.005,
360240,-0.285,0.015,
360241,-0.26,0.025,
360242,-0.26,0.03,
360243,-0.245,0.02,
360244,-0.27,0.025,
360245,-0.28,0.015,
360246,-0.28,0.01,
360247,-0.27,0.0,
360248,-0.255,-0.02,
360249,-0.26,-0.035,
360250,-0.27,-0.035,
360251,-0.31,-0.025,
360252,-0.29,-0.005,
360253,-0.26,0.015,
360254,-0.245,0.0,
360255,-0.26,-0.01,
360256,-0.28,-0.025,
360257,-0.285,-0.03,
360258,-0.285,-0.01,
360259,-0.265,0.0,
360260,-0.26,-0.005,
360261,-0.275,-0.015,
360262,-0.295,-0.03,
360263,-0.295,-0.03,
360264,-0.27,-0.005,
360265,-0.26,0.0,
360266,-0.27,-0.005,
360267,-0.29,-0.03,
360268,-0.295,-0.045,
360269,-0.305,-0.03,
360270,-0.305,-0.02,
360271,-0.27,-0.005,
360272,-0.275,-0.01,
360273,-0.27,-0.02,
360274,-0.28,-0.03,
360275,-0.295,-0.025,
360276,-0.285,-0.005,
360277,-0.27,0.005,
360278,-0.255,0.0,
360279,-0.265,0.0,
360280,-0.28,-0.015,
360281,-0.28,-0.02,
360282,-0.285,-0.005,
360283,-0.265,0.005,
360284,-0.275,-0.005,
360285,-0.26,0.0,
360286,-0.29,-0.025,
360287,-0.285,-0.02,
360288,-0.27,-0.005,
360289,-0.265,0.0,
360290,-0.26,0.015,
360291,-0.255,-0.005,
360292,-0.275,-0.015,
360293,-0.28,-0.025,
360294,-0.28,-0.005,
360295,-0.28,0.0,
360296,-0.27,0.01,
360297,-0.27,0.01,
360298,-0.275,-0.01,
360299,-0.305,0.0,
360300,-0.305,0.01,
360301,-0.275,0.02,
360302,-0.275,0.015,
360303,-0.29,0.015,
360304,-0.31,-0.01,
360305,-0.31,0.0,
360306,-0.31,0.0,
360307,-0.305,0.01,
360308,-0.28,0.005,
360309,-0.28,-0.01,
360310,-0.295,-0.035,
360311,-0.3,-0.01,
360312,-0.31,-0.005,
360313,-0.3,0.01,
360314,-0.285,0.005,
360315,-0.295,-0.005,
360316,-0.305,-0.025,
360317,-0.315,-0.02,
360318,-0.32,-0.01,
360319,-0.295,0.005,
360320,-0.295,0.015,
360321,-0.305,0.005,
360322,-0.31,-0.01,
360323,-0.32,-0.005,
360324,-0.31,0.01,
360325,-0.305,0.03,
360326,-0.31,0.015,
360327,-0.31,-0.01,
360328,-0.315,-0.04,
360329,-0.33,-0.045,
360330,-0.33,-0.035,
360331,-0.315,-0.015,
360332,-0.315,-0.02,
360333,-0.32,-0.015,
360334,-0.335,-0.025,
360335,-0.33,-0.015,
360336,-0.325,0.005,
360337,-0.315,0.02,
360338,-0.305,0.01,
360339,-0.31,-0.005,
360340,-0.33,-0.025,
360341,-0.33,-0.03,
360342,-0.32,-0.02,
360343,-0.315,0.0,
360344,-0.31,0.01,
360345,-0.315,-0.005,
360346,-0.325,-0.015,
360347,-0.335,-0.015,
360348,-0.335,0.0,
360349,-0.33,0.01,
360350,-0.32,0.005,
360351,-0.305,-0.015,
360352,-0.335,-0.02,
360353,-0.335,-0.02,
360354,-0.32,0.005,
360355,-0.295,0.025,
360356,-0.28,0.025,
360357,-0.29,0.02,
360358,-0.3,0.025,
360359,-0.31,0.02,
360360,-0.31,0.045,
360361,-0.275,0.06,
360362,-0.255,0.06,
360363,-0.255,0.055,
360364,-0.255,0.045,
360365,-0.26,0.04,
360366,-0.265,0.06,
360367,-0.27,0.065,
360368,-0.255,0.045,
360369,-0.26,0.025,
360370,-0.28,0.02,
360371,-0.3,0.03,
360372,-0.315,0.04,
360373,-0.31,0.05,
360374,-0.305,0.03,
360375,-0.32,0.035,
360376,-0.345,0.02,
360377,-0.35,0.03,
360378,-0.33,0.055,
360379,-0.32,0.06,
360380,-0.305,0.06,
360381,-0.3,0.055,
360382,-0.325,0.03,
360383,-0.32,0.035,
360384,-0.32,0.035,
360385,-0.305,0.055,
360386,-0.305,0.03,
360387,-0.3,-0.005,
360388,-0.32,-0.02,
360389,-0.335,0.0,
360390,-0.355,0.0,
360391,-0.355,0.01,
360392,-0.355,0.005,
360393,-0.335,-0.005,
360394,-0.34,-0.005,
360395,-0.345,-0.015,
360396,-0.355,-0.005,
360397,-0.33,0.01,
360398,-0.335,-0.015,
360399,-0.35,-0.015,
360400,-0.365,-0.03,
360401,-0.375,-0.025,
360402,-0.36,-0.01,
360403,-0.345,0.01,
360404,-0.345,0.0,
360405,-0.34,-0.005,
360406,-0.355,0.0,
360407,-0.35,-0.015,
360408,-0.36,-0.005,
360409,-0.34,0.005,
360410,-0.34,-0.015,
360411,-0.355,-0.01,
360412,-0.36,-0.02,
360413,-0.365,-0.015,
360414,-0.355,-0.005,
360415,-0.335,0.01,
360416,-0.33,-0.005,
360417,-0.33,-0.01,
360418,-0.34,0.005,
360419,-0.345,0.045,
360420,-0.33,0.095,
360421,-0.3,0.145,
360422,-0.265,0.21,
360423,-0.25,0.275,
360424,-0.235,0.35,
360425,-0.22,0.435,
360426,-0.2,0.59,
360427,-0.235,0.775,
360428,-0.28,0.945,
360429,-0.315,1.1,
360430,-0.34,1.25,
360431,-0.395,1.4,
360432,-0.45,1.555,
360433,-0.49,1.745,
360434,-0.52,1.955,
360435,-0.505,2.12,N
360436,-0.435,2.17,
360437,-0.31,2.09,
360438,-0.145,1.815,
360439,-0.01,1.355,
360440,0.055,0.81,
360441,-0.02,0.395,
360442,-0.25,0.175,
360443,-0.515,0.075,
360444,-0.69,0.03,
360445,-0.73,0.01,
360446,-0.68,-0.005,
360447,-0.61,-0.02,
360448,-0.53,-0.02,
360449,-0.44,-0.035,
360450,-0.37,-0.04,
360451,-0.335,-0.04,
360452,-0.305,-0.075,
360453,-0.31,-0.11,
360454,-0.315,-0.13,
360455,-0.33,-0.12,
360456,-0.315,-0.13,
360457,-0.305,-0.12,
360458,-0.28,-0.13,
360459,-0.28,-0.145,
360460,-0.29,-0.16,
360461,-0.29,-0.15,
360462,-0.285,-0.145,
360463,-0.27,-0.145,
360464,-0.265,-0.145,
360465,-0.265,-0.15,
360466,-0.265,-0.165,
360467,-0.275,-0.145,
360468,-0.24,-0.16,
360469,-0.235,-0.14,
360470,-0.225,-0.145,
360471,-0.235,-0.175,
360472,-0.245,-0.195,
360473,-0.25,-0.185,
360474,-0.235,-0.18,
360475,-0.21,-0.165,
360476,-0.2,-0.165,
360477,-0.195,-0.165,
360478,-0.21,-0.195,
360479,-0.22,-0.205,
360480,-0.23,-0.195,
360481,-0.215,-0.205,
360482,-0.215,-0.22,
360483,-0.22,-0.23,
360484,-0.23,-0.23,
360485,-0.22,-0.23,
360486,-0.21,-0.21,
360487,-0.195,-0.195,
360488,-0.2,-0.195,
360489,-0.2,-0.21,
360490,-0.205,-0.21,
360491,-0.205,-0.205,
360492,-0.18,-0.205,
360493,-0.165,-0.195,
360494,-0.175,-0.21,
360495,-0.18,-0.23,
360496,-0.19,-0.24,
360497,-0.18,-0.24,
360498,-0.175,-0.235,
360499,-0.155,-0.21,
360500,-0.145,-0.205,
360501,-0.14,-0.215,
360502,-0.155,-0.23,
360503,-0.16,-0.24,
360504,-0.16,-0.235,
360505,-0.14,-0.215,
360506,-0.125,-0.21,
360507,-0.14,-0.225,
360508,-0.15,-0.23,
360509,-0.15,-0.22,
360510,-0.16,-0.215,
360511,-0.125,-0.2,
360512,-0.115,-0.205,
360513,-0.11,-0.215,
360514,-0.12,-0.23,
360515,-0.13,-0.22,
360516,-0.115,-0.19,
360517,-0.095,-0.18,
360518,-0.09,-0.18,
360519,-0.08,-0.185,
360520,-0.07,-0.185,
360521,-0.085,-0.185,
360522,-0.08,-0.16,
360523,-0.05,-0.14,
360524,-0.03,-0.13,
360525,-0.035,-0.13,
360526,-0.025,-0.125,
360527,-0.025,-0.1,
360528,-0.015,-0.065,
360529,-0.01,-0.045,
360530,0.01,-0.04,
360531,0.015,-0.04,
360532,0.015,-0.04,
360533,0.005,-0.01,
360534,0.005,0.035,
360535,0.055,0.07,
360536,0.06,0.07,
360537,0.055,0.075,
360538,0.04,0.065,
360539,0.02,0.085,
360540,0.01,0.11,
360541,0.025,0.125,
360542,0.03,0.13,
360543,0.025,0.12,
360544,-0.02,0.105,
360545,-0.02,0.115,
360546,-0.04,0.13,
360547,-0.025,0.12,
360548,-0.04,0.11,
360549,-0.06,0.1,
360550,-0.09,0.085,
360551,-0.11,0.075,
360552,-0.12,0.095,
360553,-0.115,0.095,
360554,-0.12,0.075,
360555,-0.14,0.055,
360556,-0.185,0.04,
360557,-0.185,0.045,
360558,-0.19,0.035,
360559,-0.185,0.05,
360560,-0.18,0.045,
360561,-0.19,0.035,
360562,-0.22,0.01,
360563,-0.23,0.015,
360564,-0.215,0.025,
360565,-0.21,0.02,
360566,-0.205,0.01,
360567,-0.21,0.01,
360568,-0.22,-0.015,
360569,-0.22,-0.005,
360570,-0.225,0.02,
360571,-0.215,0.015,
360572,-0.22,0.01,
360573,-0.22,0.0,
360574,-0.24,-0.02,
360575,-0.245,-0.025,
360576,-0.245,-0.01,
360577,-0.235,0.0,
360578,-0.25,-0.005,
360579,-0.26,-0.005,
360580,-0.26,-0.035,
360581,-0.265,-0.04,
360582,-0.255,-0.035,
360583,-0.235,-0.01,
360584,-0.24,-0.02,
360585,-0.25,-0.02,
360586,-0.26,-0.035,
360587,-0.255,-0.04,
360588,-0.255,-0.02,
360589,-0.245,-0.02,
360590,-0.235,-0.015,
360591,-0.23,-0.03,
360592,-0.245,-0.04,
360593,-0.245,-0.045,
360594,-0.26,-0.03,
360595,-0.245,-0.025,
360596,-0.245,-0.035,
360597,-0.25,-0.065,
360598,-0.25,-0.055,
360599,-0.265,-0.045,
360600,-0.245,-0.035,
360601,-0.25,-0.025,
360602,-0.235,-0.025,
360603,-0.245,-0.04,
360604,-0.26,-0.045,
360605,-0.265,-0.045,
360606,-0.26,-0.035,
360607,-0.25,-0.025,
360608,-0.24,-0.02,
360609,-0.25,-0.03,
360610,-0.26,-0.04,
360611,-0.28,-0.045,
360612,-0.265,-0.025,
360613,-0.24,-0.02,
360614,-0.235,-0.03,
360615,-0.235,-0.035,
360616,-0.255,-0.055,
360617,-0.26,-0.055,
360618,-0.25,-0.03,
360619,-0.24,-0.01,
360620,-0.235,-0.025,
360621,-0.245,-0.04,
360622,-0.27,-0.055,
360623,-0.265,-0.05,
360624,-0.27,-0.04,
360625,-0.26,-0.03,
360626,-0.26,-0.025,
360627,-0.27,-0.055,
360628,-0.285,-0.055,
360629,-0.3,-0.075,
360630,-0.29,-0.04,
360631,-0.285,-0.025,
360632,-0.275,-0.045,
360633,-0.285,-0.05,
360634,-0.29,-0.06,
360635,-0.3,-0.06,
360636,-0.285,-0.05,
360637,-0.285,-0.04,
360638,-0.28,-0.05,
360639,-0.285,-0.07,
360640,-0.295,-0.085,
360641,-0.315,-0.075,
360642,-0.31,-0.05,
360643,-0.285,-0.035,
360644,-0.285,-0.06,
360645,-0.295,-0.085,
360646,-0.305,-0.11,
360647,-0.315,-0.095,
360648,-0.315,-0.07,
360649,-0.315,-0.06,
360650,-0.3,-0.055,
360651,-0.315,-0.05,
360652,-0.325,-0.07,
360653,-0.325,-0.08,
360654,-0.31,-0.07,
360655,-0.3,-0.06,
360656,-0.315,-0.07,
360657,-0.305,-0.075,
360658,-0.325,-0.08,
360659,-0.335,-0.085,
360660,-0.335,-0.065,
360661,-0.31,-0.055,
360662,-0.305,-0.07,
360663,-0.3,-0.08,
360664,-0.315,-0.095,
360665,-0.32,-0.08,
360666,-0.315,-0.06,
360667,-0.305,-0.055,
360668,-0.305,-0.06,
360669,-0.3,-0.08,
360670,-0.315,-0.09,
360671,-0.315,-0.085,
360672,-0.305,-0.065,
360673,-0.305,-0.045,
360674,-0.29,-0.05,
360675,-0.285,-0.075,
360676,-0.29,-0.085,
360677,-0.31,-0.09,
360678,-0.295,-0.06,
360679,-0.28,-0.035,
360680,-0.275,-0.03,
360681,-0.27,-0.03,
360682,-0.285,-0.045,
360683,-0.285,-0.03,
360684,-0.28,-0.02,
360685,-0.28,-0.005,
360686,-0.27,-0.01,
360687,-0.26,-0.01,
360688,-0.26,-0.01,
360689,-0.27,-0.015,
360690,-0.25,0.005,
360691,-0.225,0.025,
360692,-0.245,0.02,
360693,-0.245,0.02,
360694,-0.255,-0.01,
360695,-0.275,-0.015,
360696,-0.26,-0.005,
360697,-0.26,-0.01,
360698,-0.265,-0.015,
360699,-0.29,-0.04,
360700,-0.3,-0.04,
360701,-0.31,-0.01,
360702,-0.29,-0.01,
360703,-0.275,0.005,
360704,-0.275,0.005,
360705,-0.285,-0.005,
360706,-0.305,-0.005,
360707,-0.3,-0.005,
360708,-0.29,-0.005,
360709,-0.265,0.015,
360710,-0.26,0.005,
360711,-0.27,-0.02,
360712,-0.28,-0.035,
360713,-0.29,-0.045,
360714,-0.3,-0.04,
360715,-0.31,-0.03,
360716,-0.33,-0.035,
360717,-0.33,-0.045,
360718,-0.34,-0.06,
360719,-0.34,-0.05,
360720,-0.335,-0.05,
360721,-0.325,-0.035,
360722,-0.32,-0.04,
360723,-0.33,-0.06,
360724,-0.355,-0.075,
360725,-0.36,-0.075,
360726,-0.355,-0.05,
360727,-0.35,-0.04,
360728,-0.365,-0.06,
360729,-0.36,-0.055,
360730,-0.37,-0.065,
360731,-0.37,-0.065,
360732,-0.365,-0.06,
360733,-0.36,-0.045,
360734,-0.35,-0.045,
360735,-0.36,-0.04,
360736,-0.39,-0.035,
360737,-0.38,-0.05,
360738,-0.36,-0.025,
360739,-0.345,-0.015,
360740,-0.345,-0.03,
360741,-0.35,-0.025,
360742,-0.365,-0.025,
360743,-0.365,0.01,
360744,-0.345,0.055,
360745,-0.325,0.09,
360746,-0.31,0.12,
360747,-0.28,0.175,
360748,-0.28,0.23,
360749,-0.255,0.305,
360750,-0.205,0.395,
360751,-0.185,0.51,
360752,-0.2,0.665,
360753,-0.265,0.83,
360754,-0.32,0.975,
360755,-0.35,1.13,
360756,-0.35,1.27,
360757,-0.38,1.41,
360758,-0.445,1.55,
360759,-0.515,1.725,
360760,-0.54,1.92,N
360761,-0.53,2.08,
360762,-0.445,2.155,
360763,-0.3,2.075,
360764,-0.175,1.795,
360765,-0.055,1.315,
360766,-0.01,0.8,
360767,-0.09,0.425,
360768,-0.265,0.215,
360769,-0.485,0.105,
360770,-0.65,0.025,
360771,-0.715,-0.035,
360772,-0.71,-0.06,
360773,-0.665,-0.06,
360774,-0.6,-0.05,
360775,-0.48,-0.045,
360776,-0.385,-0.04,
360777,-0.34,-0.075,
360778,-0.335,-0.095,
360779,-0.315,-0.11,
360780,-0.31,-0.11,
360781,-0.28,-0.115,
360782,-0.275,-0.135,
360783,-0.3,-0.15,
360784,-0.295,-0.16,
360785,-0.29,-0.155,
360786,-0.285,-0.14,
360787,-0.26,-0.14,
360788,-0.25,-0.14,
360789,-0.26,-0.16,
360790,-0.275,-0.17,
360791,-0.255,-0.16,
360792,-0.265,-0.15,
360793,-0.245,-0.135,
360794,-0.225,-0.15,
